FECHA;INDICATIVO;TEMP_MEDIA_MIN
01-08-2016;9981A;20.8
01-09-2016;9981A;18.3
01-10-2016;9981A;14.8
01-11-2016;9981A;9.8
01-12-2016;9981A;6.2
01-01-2016;9381I;1.8
01-02-2016;9381I;0.1
01-03-2016;9381I;-0.1
01-04-2016;9381I;2.2
01-05-2016;9381I;5.8
01-06-2016;9381I;10.2
01-07-2016;9381I;13.7
01-08-2016;9381I;13.2
01-09-2016;9381I;10.4
01-10-2016;9381I;6.9
01-11-2016;9381I;1.2
01-12-2016;9381I;-1.2
01-01-2016;8368U;0.8
01-02-2016;8368U;-0.5
01-03-2016;8368U;0.6
01-04-2016;8368U;3.7
01-05-2016;8368U;6.7
01-06-2016;8368U;11.2
01-07-2016;8368U;14.6
01-08-2016;8368U;13.9
01-09-2016;8368U;11.3
01-10-2016;8368U;8.3
01-11-2016;8368U;2.1
01-12-2016;8368U;0.0
01-01-2016;3260B;5.2
01-02-2016;3260B;4.1
01-03-2016;3260B;3.5
01-04-2016;3260B;7.5
01-05-2016;3260B;10.5
01-06-2016;3260B;16.1
01-07-2016;3260B;20.6
01-08-2016;3260B;20.3
01-09-2016;3260B;16.0
01-10-2016;3260B;11.6
01-11-2016;3260B;6.0
01-12-2016;3260B;0
01-01-2016;8416;10.5
01-02-2016;8416;10.3
01-03-2016;8416;10.2
01-04-2016;8416;12.7
01-05-2016;8416;15.0
01-06-2016;8416;19.1
01-07-2016;8416;22.0
01-08-2016;8416;22.4
01-09-2016;8416;20.2
01-10-2016;8416;17.6
01-11-2016;8416;11.2
01-12-2016;8416;9.2
01-01-2016;8414A;6.9
01-02-2016;8414A;6.9
01-03-2016;8414A;6.8
01-04-2016;8414A;10.5
01-05-2016;8414A;13.0
01-06-2016;8414A;17.3
01-07-2016;8414A;20.7
01-08-2016;8414A;20.6
01-09-2016;8414A;18.0
01-10-2016;8414A;15.6
01-11-2016;8414A;8.6
01-12-2016;8414A;6.4
01-01-2016;2422;3.0
01-02-2016;2422;1.7
01-03-2016;2422;1.2
01-04-2016;2422;4.3
01-05-2016;2422;7.7
01-06-2016;2422;11.9
01-07-2016;2422;15.2
01-08-2016;2422;15.0
01-09-2016;2422;12.3
01-10-2016;2422;8.3
01-11-2016;2422;3.0
01-12-2016;2422;1.3
01-01-2016;2539;1.9
01-02-2016;2539;0.4
01-03-2016;2539;-0.5
01-04-2016;2539;2.5
01-05-2016;2539;5.6
01-06-2016;2539;9.6
01-07-2016;2539;12.9
01-08-2016;2539;12.9
01-09-2016;2539;10.0
01-10-2016;2539;6.8
01-11-2016;2539;1.5
01-12-2016;2539;-0.4
01-01-2016;2614;4.2
01-02-2016;2614;2.4
01-03-2016;2614;2.1
01-04-2016;2614;5.2
01-05-2016;2614;8.8
01-06-2016;2614;12.6
01-07-2016;2614;16.0
01-08-2016;2614;15.4
01-09-2016;2614;12.4
01-10-2016;2614;9.0
01-11-2016;2614;3.4
01-12-2016;2614;1.8
01-01-2016;9390;2.7
01-02-2016;9390;1.2
01-03-2016;9390;0.8
01-04-2016;9390;4.0
01-05-2016;9390;7.0
01-06-2016;9390;11.7
01-07-2016;9390;14.9
01-08-2016;9390;14.5
01-09-2016;9390;11.8
01-10-2016;9390;7.7
01-11-2016;9390;2.0
01-12-2016;9390;-0.3
01-01-2016;9434;5.7
01-02-2016;9434;4.6
01-03-2016;9434;5.6
01-04-2016;9434;8.4
01-05-2016;9434;12.1
01-06-2016;9434;16.5
01-07-2016;9434;19.2
01-08-2016;9434;18.9
01-09-2016;9434;17.1
01-10-2016;9434;12.3
01-11-2016;9434;6.4
01-12-2016;9434;3.6
