FECHA;INDICATIVO;TEMP_MAX
01-07-2016;2867;37.6(18)
01-08-2016;2867;37.4(23)
01-09-2016;2867;39.0(06)
01-10-2016;2867;0
01-11-2016;2867;24.2(01)
01-12-2016;2867;16.3(03)
01-01-2016;2870;19.7(24)
01-02-2016;2870;15.4(10)
01-03-2016;2870;19.1(30)
01-04-2016;2870;21.8(26)
01-05-2016;2870;28.4(20)
01-06-2016;2870;34.7(21)
01-07-2016;2870;0
01-08-2016;2870;0
01-09-2016;2870;0
01-10-2016;2870;28.7(03)
01-11-2016;2870;24.3(01)
01-12-2016;2870;16.5(10)
01-01-2016;C929I;28.5(15)
01-02-2016;C929I;23.8(01)
01-03-2016;C929I;23.4(30)
01-04-2016;C929I;25.4(16)
01-05-2016;C929I;25.4(08)
01-06-2016;C929I;26.1(10)
01-07-2016;C929I;0
01-08-2016;C929I;29.0(10)
01-09-2016;C929I;27.0(04)
01-10-2016;C929I;27.9(17)
01-11-2016;C929I;26.2(02)
01-12-2016;C929I;26.3(02)
01-01-2016;C430E;15.1(13)
01-02-2016;C430E;17.1(13)
01-03-2016;C430E;15.2(17)
01-04-2016;C430E;17.7(27)
01-05-2016;C430E;19.7(23)
01-06-2016;C430E;23.8(21)
01-07-2016;C430E;27.8(19)
01-08-2016;C430E;27.4(05)
01-09-2016;C430E;24.8(07)
01-10-2016;C430E;19.8(09)
01-11-2016;C430E;16.3(02)
01-12-2016;C430E;16.4(08)
01-01-2016;C139E;0
01-02-2016;C139E;23.0(03)
01-03-2016;C139E;22.4(28)
01-04-2016;C139E;25.8(15)
01-05-2016;C139E;25.1(10)
01-06-2016;C139E;0
01-07-2016;C139E;0
01-08-2016;C139E;0
01-09-2016;C139E;0
01-10-2016;C139E;27.8(17)
01-11-2016;C139E;0
01-12-2016;C139E;0
01-01-2016;C449C;25.6(17)
01-02-2016;C449C;25.3(13)
01-03-2016;C449C;23.6(18)
01-04-2016;C449C;25.1(23)
01-05-2016;C449C;28.0(22)
01-06-2016;C449C;31.3(20)
01-07-2016;C449C;35.3(16)
01-08-2016;C449C;34.3(10)
01-09-2016;C449C;31.9(07)
01-10-2016;C449C;29.0(30)
01-11-2016;C449C;25.6(07)
01-12-2016;C449C;25.9(02)
01-01-2016;C447A;23.8(15)
01-02-2016;C447A;21.0(01)
01-03-2016;C447A;21.8(17)
01-04-2016;C447A;20.9(22)
01-05-2016;C447A;21.1(24)
01-06-2016;C447A;34.2(24)
01-07-2016;C447A;34.8(21)
01-08-2016;C447A;36.5(06)
01-09-2016;C447A;0
01-10-2016;C447A;0
01-11-2016;C447A;21.9(01)
01-12-2016;C447A;0
01-01-2016;C429I;29.3(15)
01-02-2016;C429I;26.7(01)
01-03-2016;C429I;0
01-04-2016;C429I;0
01-05-2016;C429I;27.7(08)
01-06-2016;C429I;0
01-07-2016;C429I;0
01-08-2016;C429I;40.5(10)
01-09-2016;C429I;0
01-10-2016;C429I;32.9(29)
01-11-2016;C429I;0
01-12-2016;C429I;0
01-01-2016;2465;19.5(24)
01-02-2016;2465;15.5(01)
01-03-2016;2465;17.9(26)
01-04-2016;2465;18.3(26)
01-05-2016;2465;25.0(04)
01-06-2016;2465;32.0(28)
01-07-2016;2465;35.3(26)
01-08-2016;2465;34.7(03)
01-09-2016;2465;36.3(06)
01-10-2016;2465;26.1(03)
01-11-2016;2465;21.5(01)
01-12-2016;2465;15.3(28)
01-01-2016;5796;21.3(23)
01-02-2016;5796;22.2(01)
01-03-2016;5796;25.1(29)
01-04-2016;5796;26.9(26)
01-05-2016;5796;31.5(20)
01-06-2016;5796;0
01-07-2016;5796;42.3(19)
01-08-2016;5796;39.9(06)
01-09-2016;5796;44.4(05)
01-10-2016;5796;33.5(04)
01-11-2016;5796;27.1(02)
01-12-2016;5796;22.2(09)
01-01-2016;5783;21.9(23)
01-02-2016;5783;22.8(21)
01-03-2016;5783;25.0(29)
01-04-2016;5783;27.7(26)
01-05-2016;5783;32.3(20)
01-06-2016;5783;38.5(08)
01-07-2016;5783;42.3(19)
01-08-2016;5783;40.4(23)
01-09-2016;5783;44.8(05)
01-10-2016;5783;33.6(04)
01-11-2016;5783;26.9(03)
01-12-2016;5783;21.6(09)
01-01-2016;2030;16.9(24)
01-02-2016;2030;17.0(01)
01-03-2016;2030;18.5(24)
01-04-2016;2030;18.2(26)
01-05-2016;2030;24.6(04)
01-06-2016;2030;32.1(28)
01-07-2016;2030;35.0(19)
01-08-2016;2030;34.2(03)
01-09-2016;2030;35.2(06)
01-10-2016;2030;26.4(04)
01-11-2016;2030;21.9(02)
01-12-2016;2030;18.0(26)
01-01-2016;0016A;24.2(08)
01-02-2016;0016A;23.8(13)
01-03-2016;0016A;24.6(29)
01-04-2016;0016A;26.1(17)
01-05-2016;0016A;29.4(31)
01-06-2016;0016A;0
01-07-2016;0016A;0
01-08-2016;0016A;0
01-09-2016;0016A;0
01-10-2016;0016A;28.2(04)
01-11-2016;0016A;22.5(05)
01-12-2016;0016A;19.7(06)
01-01-2016;9981A;25.7(08)
01-02-2016;9981A;24.6(13)
01-03-2016;9981A;25.1(25)
01-04-2016;9981A;26.5(16)
01-05-2016;9981A;30.6(29)
01-06-2016;9981A;37.6(13)
01-07-2016;9981A;37.5(31)
01-08-2016;9981A;38.1(08)
01-09-2016;9981A;41.4(05)
01-10-2016;9981A;30.2(01)
01-11-2016;9981A;24.8(02)
01-12-2016;9981A;19.0(23)
01-01-2016;9381I;21.2(24)
01-02-2016;9381I;17.7(21)
01-03-2016;9381I;24.0(30)
01-04-2016;9381I;22.9(26)
01-05-2016;9381I;29.1(27)
01-06-2016;9381I;34.9(22)
01-07-2016;9381I;38.2(19)
01-08-2016;9381I;37.6(03)
01-09-2016;9381I;37.3(07)
01-10-2016;9381I;29.5(04)
01-11-2016;9381I;23.4(02)
01-12-2016;9381I;16.0(09)
01-01-2016;8368U;19.7(24)
01-02-2016;8368U;18.3(21)
01-03-2016;8368U;24.4(30)
01-04-2016;8368U;23.5(26)
01-05-2016;8368U;29.2(26)
01-06-2016;8368U;35.1(24)
01-07-2016;8368U;38.5(19)
01-08-2016;8368U;37.3(03)
01-09-2016;8368U;36.7(04)
01-10-2016;8368U;28.5(04)
01-11-2016;8368U;23.6(02)
01-12-2016;8368U;15.3(09)
01-01-2016;3260B;20.7(24)
01-02-2016;3260B;18.1(01)
01-03-2016;3260B;25.7(30)
01-04-2016;3260B;24.3(27)
01-05-2016;3260B;31.0(21)
01-06-2016;3260B;37.2(22)
01-07-2016;3260B;41.2(29)
01-08-2016;3260B;39.2(02)
01-09-2016;3260B;41.3(06)
01-10-2016;3260B;31.5(03)
01-11-2016;3260B;24.3(02)
01-12-2016;3260B;0
01-01-2016;8416;23.5(04)
01-02-2016;8416;23.5(13)
01-03-2016;8416;28.0(25)
01-04-2016;8416;28.0(16)
01-05-2016;8416;32.4(28)
01-06-2016;8416;32.8(15)
01-07-2016;8416;33.0(10)
01-08-2016;8416;32.2(08)
01-09-2016;8416;35.1(04)
01-10-2016;8416;27.7(01)
01-11-2016;8416;27.2(03)
01-12-2016;8416;19.8(22)
01-01-2016;8414A;23.2(04)
01-02-2016;8414A;23.5(23)
01-03-2016;8414A;27.4(29)
01-04-2016;8414A;27.6(16)
01-05-2016;8414A;32.8(28)
01-06-2016;8414A;32.8(13)
01-07-2016;8414A;35.2(31)
01-08-2016;8414A;33.4(08)
01-09-2016;8414A;37.4(05)
01-10-2016;8414A;29.4(01)
01-11-2016;8414A;27.6(03)
01-12-2016;8414A;19.7(25)
01-01-2016;2422;17.2(24)
01-02-2016;2422;14.6(10)
01-03-2016;2422;19.7(30)
01-04-2016;2422;20.2(26)
01-05-2016;2422;26.9(20)
01-06-2016;2422;35.1(22)
01-07-2016;2422;37.3(18)
01-08-2016;2422;36.9(23)
01-09-2016;2422;37.3(06)
01-10-2016;2422;26.9(03)
01-11-2016;2422;20.3(02)
01-12-2016;2422;14.1(28)
01-01-2016;2539;15.8(24)
01-02-2016;2539;14.6(10)
01-03-2016;2539;18.5(30)
01-04-2016;2539;18.7(26)
01-05-2016;2539;24.4(20)
01-06-2016;2539;33.1(22)
01-07-2016;2539;36.2(18)
01-08-2016;2539;35.4(24)
01-09-2016;2539;35.8(06)
01-10-2016;2539;26.2(03)
01-11-2016;2539;20.6(02)
01-12-2016;2539;13.6(28)
01-01-2016;2614;15.7(31)
01-02-2016;2614;15.9(10)
01-03-2016;2614;19.9(30)
01-04-2016;2614;21.6(26)
01-05-2016;2614;28.6(20)
01-06-2016;2614;36.0(21)
01-07-2016;2614;39.1(18)
01-08-2016;2614;38.1(23)
01-09-2016;2614;38.0(06)
01-10-2016;2614;27.3(04)
01-11-2016;2614;21.0(02)
01-12-2016;2614;14.4(04)
01-01-2016;9390;21.3(24)
01-02-2016;9390;19.0(21)
01-03-2016;9390;22.9(30)
01-04-2016;9390;22.1(26)
01-05-2016;9390;28.6(27)
01-06-2016;9390;36.3(22)
01-07-2016;9390;38.6(19)
01-08-2016;9390;38.2(25)
01-09-2016;9390;38.6(06)
01-10-2016;9390;28.8(03)
01-11-2016;9390;23.2(01)
01-12-2016;9390;14.7(10)
01-01-2016;9434;20.6(08)
01-02-2016;9434;21.9(13)
01-03-2016;9434;24.8(30)
01-04-2016;9434;27.4(15)
01-05-2016;9434;30.7(28)
01-06-2016;9434;37.2(23)
01-07-2016;9434;42.0(30)
01-08-2016;9434;38.6(03)
01-09-2016;9434;38.4(04)
01-10-2016;9434;29.4(03)
01-11-2016;9434;21.0(02)
01-12-2016;9434;16.9(05)
