FECHA;INDICATIVO;TEMP_MEDIA_MIN
01-12-2018;0016A;5.0
01-01-2018;9981A;8.3
01-02-2018;9981A;5.7
01-03-2018;9981A;8.1
01-04-2018;9981A;10.8
01-05-2018;9981A;13.9
01-06-2018;9981A;18.8
01-07-2018;9981A;21.5
01-08-2018;9981A;21.8
01-09-2018;9981A;19.0
01-10-2018;9981A;13.4
01-11-2018;9981A;9.3
01-12-2018;9981A;6.9
01-01-2018;9381I;0.0
01-02-2018;9381I;-2.2
01-03-2018;9381I;2.4
01-04-2018;9381I;4.1
01-05-2018;9381I;7.2
01-06-2018;9381I;11.0
01-07-2018;9381I;14.1
01-08-2018;9381I;14.0
01-09-2018;9381I;11.9
01-10-2018;9381I;5.6
01-11-2018;9381I;3.3
01-12-2018;9381I;-0.6
01-01-2018;8368U;-1.2
01-02-2018;8368U;-2.1
01-03-2018;8368U;1.7
01-04-2018;8368U;4.1
01-05-2018;8368U;7.5
01-06-2018;8368U;11.4
01-07-2018;8368U;14.0
01-08-2018;8368U;14.7
01-09-2018;8368U;12.8
01-10-2018;8368U;5.8
01-11-2018;8368U;3.3
01-12-2018;8368U;-1.3
01-01-2018;3260B;2.6
01-02-2018;3260B;1.1
01-03-2018;3260B;5.3
01-04-2018;3260B;7.9
01-05-2018;3260B;11.3
01-06-2018;3260B;15.8
01-07-2018;3260B;19.1
01-08-2018;3260B;20.2
01-09-2018;3260B;17.7
01-10-2018;3260B;10.6
01-11-2018;3260B;7.3
01-12-2018;3260B;2.3
01-01-2018;8416;9.1
01-02-2018;8416;6.6
01-03-2018;8416;10.7
01-04-2018;8416;12.8
01-05-2018;8416;15.0
01-06-2018;8416;19.4
01-07-2018;8416;23.0
01-08-2018;8416;23.7
01-09-2018;8416;21.0
01-10-2018;8416;15.4
01-11-2018;8416;11.6
01-12-2018;8416;8.8
01-01-2018;8414A;5.7
01-02-2018;8414A;3.5
01-03-2018;8414A;8.2
01-04-2018;8414A;10.3
01-05-2018;8414A;13.0
01-06-2018;8414A;17.7
01-07-2018;8414A;21.4
01-08-2018;8414A;22.3
01-09-2018;8414A;19.4
01-10-2018;8414A;13.3
01-11-2018;8414A;9.5
01-12-2018;8414A;5.8
01-01-2018;2422;1.2
01-02-2018;2422;-0.5
01-03-2018;2422;3.0
01-04-2018;2422;6.4
01-05-2018;2422;8.8
01-06-2018;2422;13.1
01-07-2018;2422;15.1
01-08-2018;2422;15.3
01-09-2018;2422;13.8
01-10-2018;2422;7.5
01-11-2018;2422;5.1
01-12-2018;2422;2.7
01-01-2018;2539;-0.4
01-02-2018;2539;-2.7
01-03-2018;2539;1.4
01-04-2018;2539;4.2
01-05-2018;2539;6.6
01-06-2018;2539;0
01-07-2018;2539;12.7
01-08-2018;2539;12.9
01-09-2018;2539;11.9
01-10-2018;2539;5.2
01-11-2018;2539;3.4
01-12-2018;2539;1.0
01-01-2018;2614;2.1
01-02-2018;2614;-0.5
01-03-2018;2614;3.7
01-04-2018;2614;6.7
01-05-2018;2614;8.8
01-06-2018;2614;13.4
01-07-2018;2614;15.6
01-08-2018;2614;15.5
01-09-2018;2614;14.1
01-10-2018;2614;7.5
01-11-2018;2614;5.3
01-12-2018;2614;3.5
01-01-2018;9390;0.4
01-02-2018;9390;-1.7
01-03-2018;9390;2.7
01-04-2018;9390;5.1
01-05-2018;9390;7.9
01-06-2018;9390;11.8
01-07-2018;9390;15.1
01-08-2018;9390;15.0
01-09-2018;9390;12.8
01-10-2018;9390;6.5
01-11-2018;9390;4.1
01-12-2018;9390;0.2
01-01-2018;9434;4.1
01-02-2018;9434;2.6
01-03-2018;9434;5.8
01-04-2018;9434;9.0
01-05-2018;9434;12.3
01-06-2018;9434;16.9
01-07-2018;9434;20.2
01-08-2018;9434;19.6
01-09-2018;9434;17.6
01-10-2018;9434;11.4
01-11-2018;9434;7.6
01-12-2018;9434;4.3
